valueCategory,temporal,temporal_type,georegion,georegion_type,pathogen,type,subtype,testResult,testResult_type,value,prctPathogenType,prctPathogenSubtype,prctTypeSubtype,prctPathogen,lowerCiPathogen,upperCiPathogen,prctPathogenMean3w,prctSamples,dataComplete,defaultView
detections,2023-W37,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W37,week,CH,country,influenza,A,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W37,week,CH,country,influenza,B,victoria,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W37,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W37,week,CH,country,influenza,B,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,A,all,positive,pcr,2,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,A,h3n2,positive,hht,1,NA,50,50,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,A,h1n1,positive,hht,1,NA,50,50,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W38,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,A,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,B,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,A,h3n2,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,A,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,B,victoria,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W39,week,CH,country,influenza,B,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,A,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,B,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,A,h3n2,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,A,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,B,victoria,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W40,week,CH,country,influenza,B,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,A,all,positive,pcr,1,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,A,h3n2,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,A,h1n1,positive,hht,1,NA,100,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W41,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,A,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,B,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,A,h3n2,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,A,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,B,victoria,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W42,week,CH,country,influenza,B,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,A,all,positive,pcr,2,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,A,h3n2,positive,hht,1,NA,50,50,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,A,h1n1,positive,hht,1,NA,50,50,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W43,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,A,all,positive,pcr,2,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,A,h3n2,positive,hht,2,NA,100,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W44,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,A,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,B,all,positive,pcr,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,A,h3n2,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,A,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,B,victoria,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,influenza,B,unknown,positive,hht,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,A,all,positive,pcr,2,66.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,B,all,positive,pcr,1,33.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,A,h3n2,positive,hht,2,NA,66.7,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,B,victoria,positive,hht,1,NA,33.3,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,A,all,positive,pcr,6,85.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,B,all,positive,pcr,1,14.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,A,h3n2,positive,hht,4,NA,57.1,66.7,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,A,h1n1,positive,hht,2,NA,28.6,33.3,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,influenza,B,unknown,positive,hht,1,NA,14.3,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,A,all,positive,pcr,1,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,A,h3n2,positive,hht,1,NA,100,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,A,h1n1,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,A,all,positive,pcr,13,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,A,h3n2,positive,hht,2,NA,15.4,15.4,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,A,h1n1,positive,hht,11,NA,84.6,84.6,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,A,all,positive,pcr,21,95.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,B,all,positive,pcr,1,4.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,A,h3n2,positive,hht,2,NA,9.1,9.5,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,A,h1n1,positive,hht,19,NA,86.4,90.5,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,B,victoria,positive,hht,1,NA,4.5,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,A,all,positive,pcr,10,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,A,h3n2,positive,hht,1,NA,10,10,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,A,h1n1,positive,hht,9,NA,90,90,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,A,all,positive,pcr,13,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,A,h3n2,positive,hht,1,NA,7.7,7.7,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,A,h1n1,positive,hht,12,NA,92.3,92.3,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,A,all,positive,pcr,19,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,A,h3n2,positive,hht,6,NA,31.6,31.6,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,A,h1n1,positive,hht,13,NA,68.4,68.4,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,A,all,positive,pcr,34,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,A,h3n2,positive,hht,6,NA,17.6,17.6,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,A,h1n1,positive,hht,28,NA,82.4,82.4,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,A,all,positive,pcr,27,93.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,B,all,positive,pcr,2,6.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,A,h3n2,positive,hht,3,NA,10.3,11.1,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,A,h1n1,positive,hht,24,NA,82.8,88.9,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,B,victoria,positive,hht,2,NA,6.9,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,A,all,positive,pcr,34,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,A,h3n2,positive,hht,6,NA,17.6,17.6,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,A,h1n1,positive,hht,26,NA,76.5,76.5,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,A,unknown,positive,hht,2,NA,5.9,5.9,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,A,all,positive,pcr,43,95.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,B,all,positive,pcr,2,4.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,A,h3n2,positive,hht,4,NA,8.9,9.3,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,A,h1n1,positive,hht,38,NA,84.4,88.4,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,A,unknown,positive,hht,1,NA,2.2,2.3,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,B,victoria,positive,hht,2,NA,4.4,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,A,all,positive,pcr,28,100,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,B,all,positive,pcr,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,A,h3n2,positive,hht,1,NA,3.6,3.6,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,A,h1n1,positive,hht,27,NA,96.4,96.4,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,B,victoria,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,A,all,positive,pcr,25,92.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,B,all,positive,pcr,2,7.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,A,h3n2,positive,hht,5,NA,18.5,20,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,A,h1n1,positive,hht,20,NA,74.1,80,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,B,victoria,positive,hht,2,NA,7.4,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,A,all,positive,pcr,16,80,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,B,all,positive,pcr,4,20,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,A,h3n2,positive,hht,5,NA,25,31.2,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,A,h1n1,positive,hht,11,NA,55,68.8,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,B,victoria,positive,hht,4,NA,20,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,A,all,positive,pcr,9,75,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,B,all,positive,pcr,3,25,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,A,h3n2,positive,hht,4,NA,33.3,44.4,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,A,h1n1,positive,hht,5,NA,41.7,55.6,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,B,victoria,positive,hht,3,NA,25,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,A,all,positive,pcr,9,60,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,B,all,positive,pcr,6,40,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,A,h3n2,positive,hht,3,NA,20,33.3,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,A,h1n1,positive,hht,6,NA,40,66.7,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,A,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,B,victoria,positive,hht,6,NA,40,100,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,B,yamagata,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,influenza,B,unknown,positive,hht,0,NA,0,0,NA,NA,NA,NA,NA,TRUE,FALSE
