valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,popExtrapolation,totalConsultationsExtrapolation,incValue,prctConsultations,prct,trend,dataComplete
consultations,2022-W34,week,region_4,sentinella_region,all,agegroup_ili_ari,all,943.3,31217.2,1538,112.12,2.28,14.5,stagnant,TRUE
consultations,2022-W34,week,region_5,sentinella_region,all,agegroup_ili_ari,all,1333.8,44734.2,2371,51.41,0.97,20.5,falling,TRUE
consultations,2022-W34,week,region_6,sentinella_region,all,agegroup_ili_ari,all,558.5,11958.4,897,100.35,1.34,8.6,falling,TRUE
consultations,2022-W35,week,CH,country,all,agegroup_ili_ari,all,9150.4,191722.3,10928,103.8,1.82,100,rising,TRUE
consultations,2022-W35,week,region_1,sentinella_region,all,agegroup_ili_ari,all,648.6,31852.5,1995,34.53,0.55,7.4,falling,TRUE
consultations,2022-W35,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2295.8,37516,2151,157.27,2.74,26.2,rising,TRUE
consultations,2022-W35,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1428,36394.9,2020,96.17,1.73,16.3,stagnant,TRUE
consultations,2022-W35,week,region_4,sentinella_region,all,agegroup_ili_ari,all,824.5,28574.2,1430,97.99,1.96,9.4,stagnant,TRUE
consultations,2022-W35,week,region_5,sentinella_region,all,agegroup_ili_ari,all,2596,45974.1,2462,100.06,1.87,29.6,stagnant,TRUE
consultations,2022-W35,week,region_6,sentinella_region,all,agegroup_ili_ari,all,975.5,11410.5,870,175.28,2.3,11.1,rising,TRUE
consultations,2022-W36,week,CH,country,all,agegroup_ili_ari,all,7601.5,192503.2,10737,86.23,1.55,100,stagnant,TRUE
consultations,2022-W36,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1021.5,27582.5,1695,54.38,0.88,14,rising,TRUE
consultations,2022-W36,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1728.1,42238.1,2361,118.38,2.12,23.6,stagnant,TRUE
consultations,2022-W36,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1031.1,37441.4,2021,69.44,1.29,14.1,falling,TRUE
consultations,2022-W36,week,region_4,sentinella_region,all,agegroup_ili_ari,all,383.2,21955.5,1079,45.55,0.93,5.2,falling,TRUE
consultations,2022-W36,week,region_5,sentinella_region,all,agegroup_ili_ari,all,2241.6,49771,2579,86.4,1.67,30.7,stagnant,TRUE
consultations,2022-W36,week,region_6,sentinella_region,all,agegroup_ili_ari,all,906,13514.6,1002,162.79,2.2,12.4,stagnant,TRUE
consultations,2022-W37,week,CH,country,all,agegroup_ili_ari,all,10257.6,201097.5,11522,116.36,2.03,100,rising,TRUE
consultations,2022-W37,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1133.2,29835.4,1874,60.33,0.96,11.5,rising,TRUE
consultations,2022-W37,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2225.1,41329.3,2402,152.43,2.62,22.6,stagnant,TRUE
consultations,2022-W37,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1437.5,37186,2078,96.81,1.73,14.6,stagnant,TRUE
consultations,2022-W37,week,region_4,sentinella_region,all,agegroup_ili_ari,all,896.5,30970.2,1555,106.55,2.12,9.1,stagnant,TRUE
consultations,2022-W37,week,region_5,sentinella_region,all,agegroup_ili_ari,all,2927.8,48737.6,2613,112.85,2.1,29.7,rising,TRUE
consultations,2022-W37,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1237.8,13039,1000,222.41,2.9,12.6,rising,TRUE
consultations,2022-W38,week,CH,country,all,agegroup_ili_ari,all,10801.5,194235.8,11068,122.53,2.15,100,stagnant,TRUE
consultations,2022-W38,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1759.7,26687.2,1684,93.68,1.48,16.8,rising,TRUE
consultations,2022-W38,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2447,36986.1,2133,167.63,2.91,23.3,stagnant,TRUE
consultations,2022-W38,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1402.7,38107,2124,94.47,1.69,13.4,stagnant,TRUE
consultations,2022-W38,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1100.9,29804.3,1488,130.85,2.62,10.5,rising,TRUE
consultations,2022-W38,week,region_5,sentinella_region,all,agegroup_ili_ari,all,2699.8,50932.2,2743,104.06,1.93,25.7,stagnant,TRUE
consultations,2022-W38,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1092.3,11719.1,896,196.26,2.57,10.4,stagnant,TRUE
consultations,2022-W39,week,CH,country,all,agegroup_ili_ari,all,12407.7,184015.1,10528,140.75,2.46,100,rising,TRUE
consultations,2022-W39,week,region_1,sentinella_region,all,agegroup_ili_ari,all,654.1,31593.7,1985,34.82,0.55,5.3,falling,TRUE
consultations,2022-W39,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2610.4,27960.7,1604,178.82,3.12,21.1,stagnant,TRUE
consultations,2022-W39,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1456.6,37716.5,2100,98.1,1.76,11.8,stagnant,TRUE
consultations,2022-W39,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1332.7,30303.7,1518,158.4,3.16,10.8,rising,TRUE
consultations,2022-W39,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5288.8,44640.7,2421,203.85,3.76,42.7,rising,TRUE
consultations,2022-W39,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1037.7,11799.8,900,186.44,2.44,8.4,stagnant,TRUE
consultations,2022-W40,week,CH,country,all,agegroup_ili_ari,all,12729.4,176591.3,9047,144.4,2.82,100,stagnant,TRUE
consultations,2022-W40,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2485.9,30224.1,1692,132.34,2.36,19,rising,TRUE
consultations,2022-W40,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2697.1,32475,1657,184.76,3.62,20.6,stagnant,TRUE
consultations,2022-W40,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1566.7,22746.2,1129,105.51,2.13,12,stagnant,TRUE
consultations,2022-W40,week,region_4,sentinella_region,all,agegroup_ili_ari,all,556.4,31756.3,1428,66.13,1.47,4.2,falling,TRUE
consultations,2022-W40,week,region_5,sentinella_region,all,agegroup_ili_ari,all,4614.5,46103.5,2232,177.86,3.67,35.2,stagnant,TRUE
consultations,2022-W40,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1173,13286.2,909,210.75,3.08,9,stagnant,TRUE
consultations,2022-W41,week,CH,country,all,agegroup_ili_ari,all,11088.9,190788.9,8719,125.79,2.75,100,falling,TRUE
consultations,2022-W41,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1638.9,35528.1,1762,87.25,1.76,14.2,stagnant,TRUE
consultations,2022-W41,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1799.7,47853.4,2144,123.29,2.75,15.6,falling,TRUE
consultations,2022-W41,week,region_3,sentinella_region,all,agegroup_ili_ari,all,736.2,28239,1228,49.58,1.14,6.4,falling,TRUE
consultations,2022-W41,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1024.4,28748.2,1129,121.75,3.1,8.9,stagnant,TRUE
consultations,2022-W41,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5282,31927.6,1352,203.59,4.81,45.7,stagnant,TRUE
consultations,2022-W41,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1083.5,18492.7,1104,194.67,3.26,9.4,stagnant,TRUE
consultations,2022-W42,week,CH,country,all,agegroup_ili_ari,all,11987.2,197821.1,10351,135.98,2.6,100,stagnant,TRUE
consultations,2022-W42,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2018,23271.7,1338,107.43,1.87,15.7,stagnant,TRUE
consultations,2022-W42,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2226.9,44575.7,2350,152.55,2.89,17.3,stagnant,TRUE
consultations,2022-W42,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1369,45551.7,2317,92.2,1.81,10.6,stagnant,TRUE
consultations,2022-W42,week,region_4,sentinella_region,all,agegroup_ili_ari,all,587.4,32942.2,1513,69.82,1.52,4.6,stagnant,TRUE
consultations,2022-W42,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5317.1,37083.3,1829,204.94,4.16,41.3,stagnant,TRUE
consultations,2022-W42,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1353.1,14396.6,1004,243.11,3.49,10.5,rising,TRUE
consultations,2022-W43,week,CH,country,all,agegroup_ili_ari,all,10682.5,199701.5,12158,121.18,1.99,100,stagnant,TRUE
consultations,2022-W43,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2497.9,24816.2,1651,132.98,2,22.3,rising,TRUE
consultations,2022-W43,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1673.2,44496.7,2705,114.62,1.89,15,stagnant,TRUE
consultations,2022-W43,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1543.2,43299.5,2564,103.93,1.76,13.8,rising,TRUE
consultations,2022-W43,week,region_4,sentinella_region,all,agegroup_ili_ari,all,212.1,23803.4,1273,25.21,0.47,1.9,falling,TRUE
consultations,2022-W43,week,region_5,sentinella_region,all,agegroup_ili_ari,all,4029.2,50226.2,2898,155.3,2.69,36,falling,TRUE
consultations,2022-W43,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1235.9,13059.4,1067,222.06,2.72,11,stagnant,TRUE
consultations,2022-W44,week,CH,country,all,agegroup_ili_ari,all,10172.1,198465.6,11770,115.39,1.95,100,stagnant,TRUE
consultations,2022-W44,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1672.9,33685,2201,89.06,1.36,15.8,falling,TRUE
consultations,2022-W44,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1542.1,46383.6,2762,105.64,1.77,14.6,stagnant,TRUE
consultations,2022-W44,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2079.4,40703.3,2352,140.04,2.42,19.7,rising,TRUE
consultations,2022-W44,week,region_4,sentinella_region,all,agegroup_ili_ari,all,302.7,22234.8,1164,35.98,0.69,2.9,stagnant,TRUE
consultations,2022-W44,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3543.5,47590.5,2666,136.58,2.44,33.6,falling,TRUE
consultations,2022-W44,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1414.7,7868.5,625,254.18,3.2,13.4,stagnant,TRUE
consultations,2022-W45,week,CH,country,all,agegroup_ili_ari,all,10296.4,196911.4,12470,116.8,1.84,100,stagnant,TRUE
consultations,2022-W45,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1224.9,30669.3,2133,65.21,0.94,11.9,falling,TRUE
consultations,2022-W45,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2114.3,45567.1,2903,144.84,2.27,20.6,rising,TRUE
consultations,2022-W45,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1575.6,34870.4,2149,106.11,1.72,15.3,stagnant,TRUE
consultations,2022-W45,week,region_4,sentinella_region,all,agegroup_ili_ari,all,606.5,27745.8,1546,72.08,1.29,5.9,rising,TRUE
consultations,2022-W45,week,region_5,sentinella_region,all,agegroup_ili_ari,all,4191.3,46424.7,2758,161.55,2.72,40.7,stagnant,TRUE
consultations,2022-W45,week,region_6,sentinella_region,all,agegroup_ili_ari,all,574,11634.1,981,103.14,1.22,5.6,falling,TRUE
consultations,2022-W46,week,CH,country,all,agegroup_ili_ari,all,9828.3,208083.2,13188,111.49,1.76,100,stagnant,TRUE
consultations,2022-W46,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1805.3,32254.2,2242,96.11,1.38,18.1,stagnant,TRUE
consultations,2022-W46,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1686.6,45872.2,2938,115.54,1.8,17,stagnant,TRUE
consultations,2022-W46,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2037.8,40074.3,2473,137.24,2.22,20.5,stagnant,TRUE
consultations,2022-W46,week,region_4,sentinella_region,all,agegroup_ili_ari,all,454.8,27753.2,1553,54.05,0.97,4.6,stagnant,TRUE
consultations,2022-W46,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3344,50429.5,2991,128.89,2.17,33.6,stagnant,TRUE
consultations,2022-W46,week,region_6,sentinella_region,all,agegroup_ili_ari,all,618.4,11699.7,991,111.11,1.31,6.2,stagnant,TRUE
consultations,2022-W47,week,CH,country,all,agegroup_ili_ari,all,10826.2,211705.5,13326,122.81,1.95,100,stagnant,TRUE
consultations,2022-W47,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1674.2,30294.1,2123,89.13,1.27,15.4,stagnant,TRUE
consultations,2022-W47,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1572.9,44549,2847,107.75,1.69,14.5,stagnant,TRUE
consultations,2022-W47,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2013.6,39082.3,2392,135.61,2.22,18.5,stagnant,TRUE
consultations,2022-W47,week,region_4,sentinella_region,all,agegroup_ili_ari,all,891.3,32094.3,1776,105.94,1.91,8.2,rising,TRUE
consultations,2022-W47,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3970.3,52278.2,3059,153.03,2.62,36.5,stagnant,TRUE
consultations,2022-W47,week,region_6,sentinella_region,all,agegroup_ili_ari,all,747.2,13407.6,1129,134.25,1.59,6.9,rising,TRUE
consultations,2022-W48,week,CH,country,all,agegroup_ili_ari,all,13569.5,214386.7,13338,153.93,2.47,100,rising,TRUE
consultations,2022-W48,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2517.2,31340.1,2137,134.01,1.97,18.6,rising,TRUE
consultations,2022-W48,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2727.1,47103.4,2991,186.82,2.94,20.2,rising,TRUE
consultations,2022-W48,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2393.6,42184.7,2559,161.2,2.66,17.7,rising,TRUE
consultations,2022-W48,week,region_4,sentinella_region,all,agegroup_ili_ari,all,849.9,29699.7,1626,101.01,1.85,6.3,stagnant,TRUE
consultations,2022-W48,week,region_5,sentinella_region,all,agegroup_ili_ari,all,4112.7,51097.4,2942,158.52,2.75,30.5,stagnant,TRUE
consultations,2022-W48,week,region_6,sentinella_region,all,agegroup_ili_ari,all,901.7,12961.4,1083,162.02,1.94,6.7,rising,TRUE
consultations,2022-W49,week,CH,country,all,agegroup_ili_ari,all,16321.7,199842.2,12715,185.15,2.91,100,rising,TRUE
consultations,2022-W49,week,region_1,sentinella_region,all,agegroup_ili_ari,all,3112.7,30777.5,2176,165.71,2.34,18.9,rising,TRUE
consultations,2022-W49,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2779,44124.6,2856,190.37,2.94,16.9,stagnant,TRUE
consultations,2022-W49,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2489.2,39967.2,2474,167.64,2.71,15.1,stagnant,TRUE
consultations,2022-W49,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1277.5,24369.6,1363,151.83,2.71,7.8,rising,TRUE
consultations,2022-W49,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5180.3,49581.7,2911,199.67,3.4,31.5,rising,TRUE
consultations,2022-W49,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1615.9,11021.6,935,290.34,3.42,9.8,rising,TRUE
consultations,2022-W50,week,CH,country,all,agegroup_ili_ari,all,19025.4,214534.2,14125,215.82,3.28,100,rising,TRUE
consultations,2022-W50,week,region_1,sentinella_region,all,agegroup_ili_ari,all,3111.8,32596.5,2367,165.66,2.28,16.3,stagnant,TRUE
consultations,2022-W50,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2697.8,47074.5,3152,184.81,2.76,14.1,stagnant,TRUE
consultations,2022-W50,week,region_3,sentinella_region,all,agegroup_ili_ari,all,4356.4,40560.9,2599,293.39,4.58,22.8,rising,TRUE
consultations,2022-W50,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1316.1,30687,1765,156.42,2.72,6.9,stagnant,TRUE
consultations,2022-W50,week,region_5,sentinella_region,all,agegroup_ili_ari,all,6229.5,49978,3043,240.11,3.94,32.5,rising,TRUE
consultations,2022-W50,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1428.4,13637.2,1199,256.65,2.92,7.5,stagnant,TRUE
consultations,2022-W51,week,CH,country,all,agegroup_ili_ari,all,28302.7,204945.7,13436,321.06,4.9,100,rising,TRUE
consultations,2022-W51,week,region_1,sentinella_region,all,agegroup_ili_ari,all,4508.7,30830.1,2225,240.03,3.33,16,rising,TRUE
consultations,2022-W51,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3345.1,41458.3,2793,229.15,3.4,11.8,rising,TRUE
consultations,2022-W51,week,region_3,sentinella_region,all,agegroup_ili_ari,all,6209.9,40887.8,2601,418.22,6.57,22,rising,TRUE
consultations,2022-W51,week,region_4,sentinella_region,all,agegroup_ili_ari,all,2517.6,30412.1,1755,299.22,5.19,8.9,rising,TRUE
consultations,2022-W51,week,region_5,sentinella_region,all,agegroup_ili_ari,all,9569.1,49074.2,2983,368.83,6.07,33.9,rising,TRUE
consultations,2022-W51,week,region_6,sentinella_region,all,agegroup_ili_ari,all,2084.3,12283.2,1079,374.5,4.26,7.4,rising,TRUE
consultations,2022-W52,week,CH,country,all,agegroup_ili_ari,all,16550,181097.1,5332,187.74,6.38,100,falling,TRUE
consultations,2022-W52,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1603.4,19916.2,627,85.36,2.71,10.6,falling,TRUE
consultations,2022-W52,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3405.2,58302.8,1758,233.27,7.74,22.5,stagnant,TRUE
consultations,2022-W52,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2266.6,19652.5,555,152.65,5.41,15,falling,TRUE
consultations,2022-W52,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1180.2,28515.6,742,140.27,5.39,7.8,falling,TRUE
consultations,2022-W52,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5108.5,44184.6,1233,196.9,7.06,33.7,falling,TRUE
consultations,2022-W52,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1586.3,10525.4,417,285.02,7.19,10.5,stagnant,TRUE
consultations,2023-W01,week,CH,country,all,agegroup_ili_ari,all,11183.1,195538.2,7663,124.78,3.18,100,falling,TRUE
consultations,2023-W01,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2037.9,25364.5,1028,106.45,2.63,17.5,stagnant,TRUE
consultations,2023-W01,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2613.9,41887.4,1692,176.66,4.37,22.5,falling,TRUE
consultations,2023-W01,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1519.4,42805.9,1671,100.45,2.57,13.1,falling,TRUE
consultations,2023-W01,week,region_4,sentinella_region,all,agegroup_ili_ari,all,507.5,35376.6,1236,59.36,1.7,4.4,falling,TRUE
consultations,2023-W01,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3696.2,39255.3,1459,140.11,3.77,31.8,falling,TRUE
consultations,2023-W01,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1244.7,10848.6,577,221.23,4.16,10.7,falling,TRUE
consultations,2023-W02,week,CH,country,all,agegroup_ili_ari,all,13156.6,195509.5,12524,146.8,2.29,100,stagnant,TRUE
consultations,2023-W02,week,region_1,sentinella_region,all,agegroup_ili_ari,all,3130.6,36078.4,2438,163.53,2.42,23.4,rising,TRUE
consultations,2023-W02,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2498,39685.1,2549,168.83,2.63,18.6,stagnant,TRUE
consultations,2023-W02,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1999.7,37066.1,2341,132.2,2.09,14.9,stagnant,TRUE
consultations,2023-W02,week,region_4,sentinella_region,all,agegroup_ili_ari,all,506.8,28675.1,1615,59.28,1.05,3.8,stagnant,TRUE
consultations,2023-W02,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3540.3,40982.2,2460,134.2,2.24,26.4,stagnant,TRUE
consultations,2023-W02,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1728.1,13022.6,1121,307.16,3.57,12.9,stagnant,TRUE
consultations,2023-W03,week,CH,country,all,agegroup_ili_ari,all,9388,182334.6,11867,104.75,1.61,100,falling,TRUE
consultations,2023-W03,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2828,29785.8,2041,147.72,2.16,28.3,stagnant,TRUE
consultations,2023-W03,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1931.3,38304,2522,130.53,1.98,19.3,falling,TRUE
consultations,2023-W03,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1141.3,33135,2138,75.45,1.17,11.4,falling,TRUE
consultations,2023-W03,week,region_4,sentinella_region,all,agegroup_ili_ari,all,342.7,29936.2,1718,40.09,0.7,3.4,falling,TRUE
consultations,2023-W03,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3053.3,38879.3,2372,115.74,1.9,30.6,falling,TRUE
consultations,2023-W03,week,region_6,sentinella_region,all,agegroup_ili_ari,all,686.4,12294.3,1076,122.01,1.39,6.9,falling,TRUE
consultations,2023-W04,week,CH,country,all,agegroup_ili_ari,all,8593,176261.1,11235,95.88,1.5,100,stagnant,TRUE
consultations,2023-W04,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1786,27871.5,1886,93.29,1.38,20.1,falling,TRUE
consultations,2023-W04,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1800.3,40273.9,2605,121.67,1.88,20.3,stagnant,TRUE
consultations,2023-W04,week,region_3,sentinella_region,all,agegroup_ili_ari,all,804.9,30069.7,1893,53.21,0.85,9.1,falling,TRUE
consultations,2023-W04,week,region_4,sentinella_region,all,agegroup_ili_ari,all,509.4,26856.8,1476,59.58,1.08,5.7,stagnant,TRUE
consultations,2023-W04,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3533.5,38824.8,2314,133.94,2.25,39.8,stagnant,TRUE
consultations,2023-W04,week,region_6,sentinella_region,all,agegroup_ili_ari,all,455,12364.4,1061,80.88,0.94,5.1,falling,TRUE
