valueCategory,temporal,temporal_type,georegion,georegion_type,subtype,testResult,testResult_type,value,prct,lowerCi,upperCi,prctMean3w,dataComplete,defaultView
samples_hospitalisations,2024-W13,iso_week,CHFL,CHFL,all,positive,pcr,3,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,75.6,0,TRUE,FALSE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,75.6,0,TRUE,FALSE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,75.6,0,TRUE,TRUE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,5,100,24.4,100,100,TRUE,TRUE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,75.6,0,TRUE,FALSE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,75.6,0,TRUE,TRUE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,75.6,0,TRUE,TRUE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,75.6,0,TRUE,TRUE
detections_hospitalisations,2024-W14,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,75.6,0,TRUE,FALSE
samples_hospitalisations,2024-W14,iso_week,CHFL,CHFL,all,positive,pcr,5,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,66,0,TRUE,FALSE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,66,0,TRUE,FALSE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,66,0,TRUE,TRUE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,8,100,34,100,100,TRUE,TRUE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,66,0,TRUE,FALSE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,66,0,TRUE,TRUE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,66,0,TRUE,TRUE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,66,0,TRUE,TRUE
detections_hospitalisations,2024-W15,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,66,0,TRUE,FALSE
samples_hospitalisations,2024-W15,iso_week,CHFL,CHFL,all,positive,pcr,8,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,79.5,0,TRUE,FALSE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,79.5,0,TRUE,FALSE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,79.5,0,TRUE,TRUE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,4,100,20.5,100,100,TRUE,TRUE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,79.5,0,TRUE,FALSE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,79.5,0,TRUE,TRUE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,79.5,0,TRUE,TRUE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,79.5,0,TRUE,TRUE
detections_hospitalisations,2024-W16,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,79.5,0,TRUE,FALSE
samples_hospitalisations,2024-W16,iso_week,CHFL,CHFL,all,positive,pcr,4,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,68.9,0,TRUE,FALSE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,68.9,0,TRUE,FALSE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,68.9,0,TRUE,TRUE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,7,100,31.1,100,94.4,TRUE,TRUE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,68.9,0,TRUE,FALSE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,68.9,0,TRUE,TRUE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,68.9,0,TRUE,TRUE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,68.9,0,TRUE,TRUE
detections_hospitalisations,2024-W17,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,68.9,5.6,TRUE,FALSE
samples_hospitalisations,2024-W17,iso_week,CHFL,CHFL,all,positive,pcr,7,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,72.1,0,TRUE,FALSE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,72.1,0,TRUE,FALSE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,72.1,0,TRUE,TRUE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,5,83.3,19.6,99,94.4,TRUE,TRUE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,72.1,0,TRUE,FALSE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,72.1,0,TRUE,TRUE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,72.1,0,TRUE,TRUE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,72.1,0,TRUE,TRUE
detections_hospitalisations,2024-W18,iso_week,CHFL,CHFL,other,positive,pcr,1,16.7,1,80.4,5.6,TRUE,FALSE
samples_hospitalisations,2024-W18,iso_week,CHFL,CHFL,all,positive,pcr,6,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,44.9,0,TRUE,FALSE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,44.9,0,TRUE,FALSE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,44.9,0,TRUE,TRUE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,19,100,55.1,100,88.4,TRUE,TRUE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,44.9,0,TRUE,FALSE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,44.9,0,TRUE,TRUE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,44.9,0,TRUE,TRUE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,44.9,1.5,TRUE,TRUE
detections_hospitalisations,2024-W19,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,44.9,10.1,TRUE,FALSE
samples_hospitalisations,2024-W19,iso_week,CHFL,CHFL,all,positive,pcr,19,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,41.3,0,TRUE,FALSE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,41.3,0,TRUE,FALSE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,41.3,0,TRUE,TRUE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,18,81.8,40.6,96.7,93.9,TRUE,TRUE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,41.3,0,TRUE,FALSE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,41.3,0,TRUE,TRUE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,41.3,0,TRUE,TRUE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,XBB,positive,pcr,1,4.5,0.3,46.4,1.5,TRUE,TRUE
detections_hospitalisations,2024-W20,iso_week,CHFL,CHFL,other,positive,pcr,3,13.6,2,55.4,4.5,TRUE,FALSE
samples_hospitalisations,2024-W20,iso_week,CHFL,CHFL,all,positive,pcr,22,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,63.3,0,TRUE,FALSE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,63.3,0,TRUE,FALSE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,63.3,0,TRUE,TRUE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,9,100,36.7,100,86.8,TRUE,TRUE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,63.3,0,TRUE,FALSE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,63.3,0,TRUE,TRUE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,63.3,0,TRUE,TRUE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,63.3,1.5,TRUE,TRUE
detections_hospitalisations,2024-W21,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,63.3,11.7,TRUE,FALSE
samples_hospitalisations,2024-W21,iso_week,CHFL,CHFL,all,positive,pcr,9,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,52.6,0,TRUE,FALSE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,52.6,0,TRUE,FALSE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,52.6,0,TRUE,TRUE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,11,78.6,30.2,96.9,92.9,TRUE,TRUE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,52.6,0,TRUE,FALSE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,52.6,0,TRUE,TRUE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,52.6,0,TRUE,TRUE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,52.6,0,TRUE,TRUE
detections_hospitalisations,2024-W22,iso_week,CHFL,CHFL,other,positive,pcr,3,21.4,3.1,69.8,7.1,TRUE,FALSE
samples_hospitalisations,2024-W22,iso_week,CHFL,CHFL,all,positive,pcr,14,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,39.3,0,TRUE,FALSE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,39.3,0,TRUE,FALSE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,39.3,0,TRUE,TRUE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,24,100,60.7,100,90.6,TRUE,TRUE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,39.3,0,TRUE,FALSE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,39.3,0,TRUE,TRUE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,39.3,0,TRUE,TRUE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,39.3,0,TRUE,TRUE
detections_hospitalisations,2024-W23,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,39.3,9.4,TRUE,FALSE
samples_hospitalisations,2024-W23,iso_week,CHFL,CHFL,all,positive,pcr,24,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,50.8,0,TRUE,FALSE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,50.8,0,TRUE,FALSE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,50.8,0,TRUE,TRUE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,14,93.3,43,99.6,96.9,TRUE,TRUE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,50.8,0,TRUE,FALSE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,50.8,0,TRUE,TRUE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,50.8,0,TRUE,TRUE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,50.8,0,TRUE,TRUE
detections_hospitalisations,2024-W24,iso_week,CHFL,CHFL,other,positive,pcr,1,6.7,0.4,57,3.1,TRUE,FALSE
samples_hospitalisations,2024-W24,iso_week,CHFL,CHFL,all,positive,pcr,15,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,29.5,0,TRUE,FALSE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,29.5,0,TRUE,FALSE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,29.5,0,TRUE,TRUE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,36,97.3,66.8,99.8,95.1,TRUE,TRUE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,29.5,0,TRUE,FALSE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,29.5,0,TRUE,TRUE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,29.5,0,TRUE,TRUE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,29.5,0,TRUE,TRUE
detections_hospitalisations,2024-W25,iso_week,CHFL,CHFL,other,positive,pcr,1,2.7,0.2,33.2,4.9,TRUE,FALSE
samples_hospitalisations,2024-W25,iso_week,CHFL,CHFL,all,positive,pcr,37,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,29.5,0,TRUE,FALSE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,29.5,0,TRUE,FALSE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,29.5,0,TRUE,TRUE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,35,94.6,63.4,99.4,96.5,TRUE,TRUE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,29.5,0,TRUE,FALSE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,29.5,0,TRUE,TRUE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,29.5,0,TRUE,TRUE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,29.5,0.8,TRUE,TRUE
detections_hospitalisations,2024-W26,iso_week,CHFL,CHFL,other,positive,pcr,2,5.4,0.6,36.6,2.7,TRUE,FALSE
samples_hospitalisations,2024-W26,iso_week,CHFL,CHFL,all,positive,pcr,37,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,27.9,0,TRUE,FALSE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,27.9,0,TRUE,FALSE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,27.9,0,TRUE,TRUE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,39,97.5,68.6,99.9,96.9,TRUE,TRUE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,27.9,0,TRUE,FALSE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,27.9,0,TRUE,TRUE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,27.9,0,TRUE,TRUE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,XBB,positive,pcr,1,2.5,0.1,31.4,0.8,TRUE,TRUE
detections_hospitalisations,2024-W27,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,27.9,2.3,TRUE,FALSE
samples_hospitalisations,2024-W27,iso_week,CHFL,CHFL,all,positive,pcr,40,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,19,0,TRUE,FALSE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,19,0,TRUE,FALSE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,19,0,TRUE,TRUE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,65,98.5,78.6,99.9,98.7,TRUE,TRUE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,19,0,TRUE,FALSE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,19,0,TRUE,TRUE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,19,0,TRUE,TRUE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,19,0.8,TRUE,TRUE
detections_hospitalisations,2024-W28,iso_week,CHFL,CHFL,other,positive,pcr,1,1.5,0.1,21.4,0.5,TRUE,FALSE
samples_hospitalisations,2024-W28,iso_week,CHFL,CHFL,all,positive,pcr,66,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,22.3,0,TRUE,FALSE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,22.3,0,TRUE,FALSE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,22.3,0,TRUE,TRUE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,54,100,77.7,100,99.5,TRUE,TRUE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,22.3,0,TRUE,FALSE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,22.3,0,TRUE,TRUE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,22.3,0,TRUE,TRUE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,22.3,0,TRUE,TRUE
detections_hospitalisations,2024-W29,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,22.3,0.5,TRUE,FALSE
samples_hospitalisations,2024-W29,iso_week,CHFL,CHFL,all,positive,pcr,54,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,25.2,0,TRUE,FALSE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,25.2,0,TRUE,FALSE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,25.2,0,TRUE,TRUE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,46,100,74.8,100,100,TRUE,TRUE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,25.2,0,TRUE,FALSE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,25.2,0,TRUE,TRUE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,25.2,0,TRUE,TRUE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,25.2,0,TRUE,TRUE
detections_hospitalisations,2024-W30,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,25.2,0,TRUE,FALSE
samples_hospitalisations,2024-W30,iso_week,CHFL,CHFL,all,positive,pcr,46,NA,NA,NA,NA,TRUE,FALSE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,BA.1,positive,pcr,0,0,0,43.7,NA,TRUE,FALSE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,BA.2,positive,pcr,0,0,0,43.7,NA,TRUE,FALSE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,BA.2.75,positive,pcr,0,0,0,43.7,NA,TRUE,TRUE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,BA.2.86,positive,pcr,20,100,56.3,100,NA,TRUE,TRUE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,BA.4,positive,pcr,0,0,0,43.7,NA,TRUE,FALSE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,BA.5,positive,pcr,0,0,0,43.7,NA,TRUE,TRUE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,BQ.1,positive,pcr,0,0,0,43.7,NA,TRUE,TRUE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,XBB,positive,pcr,0,0,0,43.7,NA,TRUE,TRUE
detections_hospitalisations,2024-W31,iso_week,CHFL,CHFL,other,positive,pcr,0,0,0,43.7,NA,TRUE,FALSE
samples_hospitalisations,2024-W31,iso_week,CHFL,CHFL,all,positive,pcr,20,NA,NA,NA,NA,TRUE,FALSE
